restaurant_name,rating,num_ratings,avg_cost,online_order,table_booking,cuisines,area
Curries'N' Fries,3.7,22,400.0,0,0,['Andhra'],HSR
Curry Chutney,3.0,20,400.0,0,0,"['North Indian', 'South Indian', 'Chinese']",Marathahalli
Curry Flavours,2.8,40,200.0,0,0,"['Tamil', 'South Indian', 'North Indian', 'Chinese']",Bellandur
Curry Leaves,3.8,232,600.0,1,0,"['Andhra', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Curry Point,3.2,7,300.0,0,0,['North Indian'],Whitefield
Curry Pot,3.4,11,650.0,0,0,"['North Indian', 'Chinese', 'Continental', 'Italian']",Lavelle Road
Curry with a 'K' - St. Mark's Hotel,3.9,89,1400.0,0,0,"['North Indian', 'Mughlai', 'Hyderabadi']",Brigade Road
Currylicious,3.1,49,800.0,0,0,"['South Indian', 'Mangalorean', 'Kerala']",Malleshwaram
CutePorkie,3.3,4,400.0,0,0,['Continental'],Kalyan Nagar
Cutlet Shop,3.2,9,200.0,0,0,"['Fast Food', 'Desserts']",HSR
D Fusion,3.5,9,400.0,1,0,"['Fast Food', 'Chinese']","Byresandra,Tavarekere,Madiwala"
D View Cafe,4.0,507,1000.0,1,0,"['Cafe', 'Italian', 'Chinese', 'Beverages']",Bannerghatta Road
D2V Cafe,3.6,13,700.0,0,0,['Cafe'],Bannerghatta Road
D'7 Feast Resto Cafe,4.1,147,600.0,0,0,"['Burger', 'Pizza', 'Continental']",New BEL Road
Daafoodies,3.2,4,400.0,0,0,['Kerala'],Electronic City
Daal Roti,2.9,35,250.0,1,0,"['North Indian', 'Chinese']",Banashankari
Daawat Restaurant Bar & Pub,3.5,9,700.0,1,0,"['Finger Food', 'North Indian', 'Seafood', 'Mangalorean', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Daba Delights,3.3,9,400.0,1,0,"['North Indian', 'Mughlai']","Byresandra,Tavarekere,Madiwala"
Dabba Gosht,2.8,40,400.0,1,0,"['Arabian', 'Middle Eastern']",Electronic City
Dabba Karkhana,3.5,17,300.0,1,0,['North Indian'],"Byresandra,Tavarekere,Madiwala"
Dadaba's,3.3,6,300.0,0,0,['Fast Food'],"Byresandra,Tavarekere,Madiwala"
Dadi's Dum Biryani,4.0,739,800.0,1,1,"['Biryani', 'North Indian', 'Mughlai']",Bannerghatta Road
Dad's Cookhouse,4.0,44,300.0,1,0,"['North Indian', 'Street Food', 'Chinese', 'Fast Food']",Bellandur
Daily Bite,3.5,14,250.0,0,0,"['Desserts', 'Fast Food']",Lavelle Road
Daily Sushi,3.8,56,900.0,1,0,"['Korean', 'Sushi']",Brookefield
Daivik,3.3,6,650.0,0,0,"['North Indian', 'South Indian', 'Chinese']",Lavelle Road
Dakshin,3.5,47,450.0,1,0,['South Indian'],Lavelle Road
Dakshin - ITC Windsor,4.3,202,4000.0,0,1,['South Indian'],Malleshwaram
Dakshin Biryani & Tiffin,3.4,334,550.0,1,0,"['Andhra', 'South Indian', 'North Indian']",Brigade Road
Dakshin Cafe,3.7,19,100.0,1,0,['South Indian'],Banashankari
Dakshin Flavors,3.0,206,600.0,1,0,"['South Indian', 'North Indian']",HSR
Dakshin Food Palace,3.7,42,450.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Bannerghatta Road
Dakshin Grand,3.0,82,300.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",Banashankari
Dakshin Kitchen,3.6,15,100.0,1,0,['South Indian'],Banashankari
Dakshin Restaurant,3.6,16,800.0,1,0,"['Mangalorean', 'Seafood', 'North Indian', 'Chinese']",Brigade Road
Dakshin Sagar,3.1,325,400.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",HSR
Dakshin Spice,3.8,384,800.0,1,1,"['South Indian', 'North Indian', 'Chinese', 'Biryani']",Brookefield
Dal Roti,3.7,117,150.0,1,0,['North Indian'],Bannerghatta Road
Dal Roti Sabji,4.1,81,150.0,1,0,['North Indian'],Indiranagar
Dal Tadkaa,2.5,247,500.0,1,0,['North Indian'],Banashankari
Dalchini,4.0,225,700.0,0,0,['North Indian'],Bellandur
Dalma,3.9,475,600.0,1,0,['Oriya'],"Byresandra,Tavarekere,Madiwala"
Dambal's Veg,3.2,11,250.0,1,0,['South Indian'],Malleshwaram
Damodar Seth,3.1,152,600.0,1,0,"['Bengali', 'Chinese', 'North Indian']",Brookefield
Danapani,3.8,59,400.0,0,0,"['North Indian', 'South Indian', 'Chinese']",Bannerghatta Road
Dande Hyderabad Biryani,2.8,40,500.0,1,0,"['Biryani', 'Andhra', 'North Indian']",Electronic City
Dande's Hyderabad Biryani,3.0,255,550.0,1,0,"['Biryani', 'North Indian', 'Chinese']",HSR
Daniyal's,3.5,178,800.0,1,0,"['North Indian', 'Biryani', 'Mughlai', 'Kebab']",Brookefield
Danny Lambas Punjabi Dhaba,3.5,98,600.0,1,0,"['North Indian', 'Chinese', 'Biryani']",Brigade Road
Darbar,3.0,98,800.0,0,0,"['North Indian', 'Chinese']",Banashankari
Darjeeling Momo Adda,3.1,81,200.0,1,0,"['Chinese', 'Tibetan', 'North Indian', 'Momos']",Bannerghatta Road
Darjeeling Momos & Fast Food Center,3.8,37,250.0,1,0,"['Fast Food', 'Momos']",Bannerghatta Road
Darshan Paradise Restaurant,2.8,40,250.0,1,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Daryaganj Chowk,3.1,13,400.0,0,0,"['North Indian', 'Fast Food']",Malleshwaram
Dasaprakash Cafe,3.1,10,400.0,0,0,['Cafe'],Brigade Road
Dash In,3.1,53,600.0,0,0,"['North Indian', 'Chinese', 'Kerala']","Byresandra,Tavarekere,Madiwala"
Dashabhuja Kitchen & Catering,3.0,12,400.0,1,0,"['North Indian', 'Chinese']",Old Airport Road
Dastarkhan,2.8,40,400.0,0,0,['Mughlai'],Bannerghatta Road
Davanagere Bene Dosa Hotel,3.3,4,100.0,0,0,['South Indian'],Malleshwaram
Davanagere Benne Dosa,2.8,40,150.0,0,0,['South Indian'],Basavanagudi
Davanagere Benne Dosa Hotel,3.1,19,150.0,1,0,['South Indian'],Marathahalli
Davanagere Benne Dose,3.9,106,150.0,1,0,['South Indian'],"Byresandra,Tavarekere,Madiwala"
Davanagere Benne Dose Hut,3.4,10,100.0,1,0,['South Indian'],Banashankari
Davanagere Butter Dosa Hotel,3.7,43,150.0,0,0,['South Indian'],Rajajinagar
Davangere Benna Dose Hotel,4.1,90,100.0,1,0,['South Indian'],Basavanagudi
Davangere Butter Dosa Hotel,3.8,25,150.0,1,0,['South Indian'],Banashankari
David's Kitchen,3.5,12,200.0,1,0,"['North Indian', 'South Indian', 'Chinese']",Basavanagudi
Davis Bar And Restaurant,3.0,31,700.0,0,0,"['North Indian', 'Finger Food', 'Chinese']",Kalyan Nagar
Dawat,3.5,57,400.0,1,0,"['North Indian', 'Chinese']",Brookefield
Dawat E Biryani,2.8,40,200.0,0,0,['Biryani'],Koramangala 4th Block
Dawat Midnight Express,3.1,29,450.0,1,0,"['North Indian', 'Chinese']",Brookefield
Day N Night Kitchen,3.2,35,450.0,0,0,"['Biryani', 'Chinese', 'North Indian']",Bannerghatta Road
Dazu Momoz,3.1,8,200.0,1,0,"['Tibetan', 'Momos']",Bannerghatta Road
D'Brooks,3.4,8,400.0,1,0,"['North Indian', 'Continental']",Brookefield
D'Cafe,3.8,16,500.0,0,0,"['Cafe', 'Coffee', 'Continental']",Indiranagar
De Grand,3.3,70,600.0,1,0,"['North Indian', 'Chinese']",Kalyan Nagar
De Grand Restaurant,3.8,257,600.0,1,0,"['North Indian', 'Chinese']",Kalyan Nagar
De Oxford Cafe,3.7,34,500.0,0,0,"['Cafe', 'Beverages', 'Fast Food']",Bannerghatta Road
de Ranthal,3.8,33,300.0,0,0,['Kerala'],HSR
De Street Cafe,3.6,61,500.0,0,0,['Cafe'],"Byresandra,Tavarekere,Madiwala"
De Thaali,3.9,144,550.0,1,0,"['North Indian', 'Chinese']",Jayanagar
De3 - The Eatery,3.1,13,250.0,0,0,['Fast Food'],Kalyan Nagar
Debby's Kitchen,3.6,16,250.0,1,0,"['Modern Indian', 'American', 'Chinese']",Church Street
Deccan House,4.0,409,350.0,1,0,"['Hyderabadi', 'Biryani']",Malleshwaram
Deccan Kitchen,3.6,31,700.0,1,0,"['South Indian', 'North Indian']",Marathahalli
Deccan Spice,3.5,65,750.0,0,0,"['North Indian', 'South Indian', 'Biryani']",Bannerghatta Road
Deccan Spices,3.7,23,500.0,1,0,"['Biryani', 'Mughlai', 'Fast Food']",Brigade Road
Decker's Lane,2.1,242,400.0,1,0,['Bengali'],Brookefield
Deejas Kitchen,3.9,73,400.0,1,0,"['South Indian', 'Kerala']",Bannerghatta Road
Deepak Fast Food,3.3,4,350.0,0,0,['Fast Food'],Marathahalli
Deepak Paratha Plaza,3.5,18,200.0,0,0,"['North Indian', 'Street Food']",New BEL Road
Degchi Restaurant,3.7,103,600.0,0,0,['North Indian'],Kalyan Nagar
Dehati Murgee,4.0,151,600.0,1,0,"['North Indian', 'Mughlai']",Brookefield
Deja Vu Resto Bar,4.4,2487,900.0,1,1,"['North Indian', 'Italian']",Bannerghatta Road
Delhi Base Sri Food Court,3.9,505,250.0,1,0,"['North Indian', 'South Indian', 'Chinese', 'Street Food']",Electronic City
Delhi Belli,3.3,4,500.0,0,0,['North Indian'],Whitefield
Delhi Bhavan,3.3,11,150.0,0,0,"['Street Food', 'Mithai']",Lavelle Road
Delhi Biryani Cafe,3.4,10,250.0,1,0,"['North Indian', 'Biryani']",Jayanagar
Delhi Delight Food Cafe,3.1,28,200.0,1,0,"['Chinese', 'North Indian']",Marathahalli
Delhi Food Point,3.3,909,250.0,1,0,"['North Indian', 'Beverages']","Byresandra,Tavarekere,Madiwala"
Delhi Highway,4.4,3423,1500.0,1,1,"['North Indian', 'Mughlai']",MG Road
Delhi Home Food,3.3,5,200.0,0,0,"['North Indian', 'South Indian']",HSR
Delhi Ke Bawarchi,4.0,88,500.0,0,0,"['North Indian', 'Chinese', 'Fast Food']",Jayanagar
Delhi Kitchen,2.9,142,400.0,1,0,['North Indian'],Brookefield
Delhi Mahal,3.1,114,400.0,1,0,"['North Indian', 'Mughlai', 'Chinese']",Whitefield
Delhi Mess,4.1,498,300.0,1,0,"['North Indian', 'Chinese']",New BEL Road
Delhi Pizza House,3.2,4,400.0,0,0,"['Pizza', 'American']",Electronic City
Delhi Restaurant,3.6,194,350.0,1,0,"['North Indian', 'Mughlai', 'Chinese']",Brookefield
Delhi Sweets,3.1,10,100.0,0,0,"['Street Food', 'Mithai']",Bannerghatta Road
Delhi Walle,3.7,116,300.0,0,0,"['North Indian', 'Street Food']",Brookefield
Delhiciouss,3.7,24,300.0,0,0,"['North Indian', 'Sandwich']",Brookefield
Delhi's Essence,3.6,60,500.0,1,0,['North Indian'],Electronic City
Delhite Food,3.4,9,300.0,1,0,['North Indian'],Sarjapur Road
Delhiz Taste,3.5,13,400.0,1,0,"['North Indian', 'South Indian', 'Chinese']",Kalyan Nagar
Deli Chats & Sweets,2.8,40,200.0,1,0,"['Street Food', 'Mithai']",Bellandur
Deli Chats and Sweets,4.1,39,200.0,1,0,"['Street Food', 'Mithai']",Bellandur
Deli Counter - Gateway Hotel,3.5,6,500.0,0,0,['Bakery'],Brigade Road
DeliBox.in,3.7,67,150.0,1,0,['South Indian'],Bannerghatta Road
Delicacy,3.8,219,500.0,1,0,"['Chinese', 'Thai', 'Momos']",Marathahalli
Delice - Novotel,3.8,33,800.0,0,0,"['Desserts', 'Bakery']",Bellandur
Delices,3.1,6,400.0,1,0,"['Bakery', 'Desserts']",Brigade Road
Delicious Cakes,3.1,9,400.0,0,0,['Bakery'],Marathahalli
Delicious Demons,3.3,26,400.0,1,0,['Continental'],"Byresandra,Tavarekere,Madiwala"
Delicious Desserts,3.5,10,750.0,0,0,['Desserts'],Brookefield
Delicious Ice Cream Parlour,3.2,6,300.0,0,0,"['Ice Cream', 'Desserts']",Indiranagar
Delicious Momos,4.1,109,450.0,0,0,"['Chinese', 'Momos']",Kalyan Nagar
Delicious Mom's Kitchen,2.8,40,200.0,0,0,"['Bengali', 'North Indian']","Byresandra,Tavarekere,Madiwala"
Delifusion - Hunger Sorted,3.3,6,500.0,1,0,"['Continental', 'Chinese', 'North Indian']",Bannerghatta Road
Delight Fast Food & Restaurant,2.8,36,550.0,1,0,"['North Indian', 'Chinese']",New BEL Road
Delight Food,2.6,171,450.0,1,0,"['Andhra', 'Chinese', 'Biryani']",Bannerghatta Road
Delightz,4.0,40,300.0,0,0,"['Desserts', 'Fast Food']",Koramangala 4th Block
Delish Chinese Fast Food,3.2,4,300.0,1,0,"['Chinese', 'North Indian', 'Biryani']",Kalyan Nagar
Delisias,2.8,40,400.0,0,0,['Bakery'],Brigade Road
Delite Chaat House,3.3,4,300.0,1,0,"['Street Food', 'Gujarati']",Marathahalli
DeliToons,4.0,126,300.0,0,0,"['Sandwich', 'Pizza', 'Salad']",Koramangala 4th Block
Delitz Creamvilla Cafe,3.9,77,600.0,1,0,"['Cafe', 'Desserts', 'Ice Cream']",Sarjapur Road
Delly Belly,3.2,5,400.0,0,0,"['North Indian', 'Mughlai']",Koramangala 4th Block
Deshi Fusion Pizza,3.3,73,750.0,1,0,"['Pizza', 'Chinese', 'Rolls']",Brigade Road
Desi Aahar,2.8,40,400.0,0,0,"['North Indian', 'Chinese', 'Seafood']",Jayanagar
Desi Adda,3.3,22,300.0,0,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Desi Bites,3.7,145,600.0,1,0,"['Rajasthani', 'North Indian', 'Chinese']",Kalyan Nagar
Desi Breakk,3.3,7,150.0,0,0,['North Indian'],"Byresandra,Tavarekere,Madiwala"
Desi Bytes,2.9,62,450.0,0,0,"['North Indian', 'Chinese']",Whitefield
Desi Chats,3.9,18,200.0,0,0,['Street Food'],Whitefield
Desi Chinese,3.6,37,400.0,1,0,"['Chinese', 'North Indian']",Marathahalli
Desi Chinese kitchen,3.9,24,700.0,1,0,"['Chinese', 'Asian']",Indiranagar
Desi Chopstick,3.8,37,400.0,1,0,['North Indian'],"Byresandra,Tavarekere,Madiwala"
Desi Chulha,3.7,19,250.0,1,0,['North Indian'],Bellandur
Desi Cream Junction,3.7,36,650.0,1,1,"['Chinese', 'North Indian', 'Pizza', 'Italian']",Banashankari
Desi Dawat,3.7,248,400.0,1,0,"['North Indian', 'Fast Food']",Banashankari
Desi Deck,3.9,94,1300.0,1,1,"['Mughlai', 'North Indian', 'Desserts']",MG Road
Desi Dhaba,3.3,13,400.0,1,0,"['North Indian', 'Chinese']",Bannerghatta Road
Desi Doze,3.8,147,400.0,1,0,"['North Indian', 'Fast Food']",Brookefield
Desi Flavours,3.9,121,400.0,1,0,"['North Indian', 'Chinese', 'Biryani']","Byresandra,Tavarekere,Madiwala"
Desi Foodizzz,3.7,28,600.0,0,0,"['North Indian', 'Chinese']",Brookefield
Desi Grill,3.0,60,400.0,1,0,"['Chinese', 'North Indian']",Kalyan Nagar
Desi Inn,3.5,13,300.0,1,0,['North Indian'],Basavanagudi
Desi Khana,2.8,40,300.0,1,0,"['North Indian', 'Chinese']",Brookefield
Desi Rasoi,3.8,361,600.0,1,1,"['Biryani', 'North Indian', 'Chinese', 'Rajasthani']",Basavanagudi
Desi Swaad,3.5,10,400.0,1,0,['North Indian'],Banashankari
Desi Tadka Khana,2.8,40,400.0,0,0,['North Indian'],Indiranagar
Desi Urbane,3.6,108,450.0,0,0,"['North Indian', 'Chinese', 'Biryani']","Byresandra,Tavarekere,Madiwala"
Desi Vdesi,3.8,50,250.0,1,0,"['Fast Food', 'North Indian', 'Rolls']","Byresandra,Tavarekere,Madiwala"
Desi Vibes,3.7,46,400.0,1,0,['North Indian'],Bannerghatta Road
Desi Wok,2.7,76,500.0,0,0,"['North Indian', 'Chinese']",Bannerghatta Road
Desi Zaika,2.8,68,450.0,1,0,"['North Indian', 'Chinese', 'Bengali', 'Fast Food']",Marathahalli
Desipun,4.2,344,500.0,1,1,['North Indian'],"Byresandra,Tavarekere,Madiwala"
Despiwich Dragon's Kitchen,3.8,72,250.0,1,0,"['Chinese', 'Fast Food']",Kammanahalli
Dessert Rose,3.5,7,500.0,0,0,['Desserts'],Banashankari
Desserts Tree,3.8,86,100.0,1,0,"['Mithai', 'Desserts']","Byresandra,Tavarekere,Madiwala"
Dessi Cuppa,3.4,6,250.0,1,0,"['Beverages', 'Fast Food']",Koramangala 5th Block
Detox Kitchen,3.1,9,500.0,1,0,"['Healthy Food', 'Beverages', 'Salad']",Bellandur
Dev Sagar - Food Street,4.1,233,200.0,1,0,['Street Food'],Banashankari
Devanna Dum Biriyani Centre,3.6,28,300.0,1,0,"['Biryani', 'South Indian']",Banashankari
Devi's Cakes N Bakes,3.6,31,200.0,0,0,"['Bakery', 'Desserts']",Bellandur
Dev's Gugababa,3.1,177,500.0,1,0,"['Bengali', 'North Indian', 'Chinese']",Jayanagar
Dhaba - Estd 1986 Delhi,4.4,1414,1100.0,1,1,['North Indian'],Indiranagar
Dhaba Bytes,4.0,134,650.0,1,0,['North Indian'],Koramangala 7th Block
Dhaba Central,3.3,5,650.0,0,0,['North Indian'],HSR
Dhaba Estd 1986 Delhi,4.3,1287,1100.0,1,1,"['BBQ', 'Mughlai', 'Biryani']",Marathahalli
Dhaba Express,3.7,173,400.0,1,0,"['Biryani', 'Fast Food', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Dhaba Shaba,3.2,61,250.0,1,0,"['North Indian', 'Fast Food']",Bellandur
Dhaba Social,4.0,463,700.0,1,0,['North Indian'],Brookefield
Dhabeliwala,3.8,44,250.0,1,0,"['Street Food', 'Beverages', 'Gujarati']",Bannerghatta Road
Dhadoom,2.8,40,450.0,0,0,"['Italian', 'Mexican', 'Burger', 'Fast Food']",Whitefield
Dhanalakshmi Grand,4.0,71,300.0,1,0,"['South Indian', 'North Indian']",Malleshwaram
Dhanbad Food Stall,2.8,40,200.0,0,0,"['Bihari', 'North Indian', 'Chinese']",Malleshwaram
Dhang Ka Khana,3.7,34,200.0,1,0,['North Indian'],Koramangala 4th Block
Dhanya Nati Style Restaurant,3.1,37,300.0,0,0,['South Indian'],Rajajinagar
Dharwad Line Bazar Mishra Pedha,3.4,4,150.0,0,0,['Mithai'],Malleshwaram
Dhuaan,3.8,109,800.0,0,0,"['Cafe', 'Continental']","Byresandra,Tavarekere,Madiwala"
Dhyaana,4.3,153,600.0,1,0,"['Cafe', 'Healthy Food', 'Momos']",Indiranagar
Diabetics Dezire Sugarless Sweets and Bakes,3.3,13,300.0,1,0,"['Desserts', 'Mithai']",Banashankari
Dialogues,4.0,129,600.0,0,0,"['Cafe', 'Continental']",Bannerghatta Road
Dice N Dine,4.3,1800,900.0,1,1,"['Continental', 'Cafe', 'Italian', 'Fast Food', 'Steak']","Byresandra,Tavarekere,Madiwala"
Didi's Kitchen,3.1,8,400.0,1,0,"['North Indian', 'Chinese', 'Fast Food']",Kalyan Nagar
Dil Punjabi,2.6,158,300.0,1,0,['North Indian'],Brookefield
Dil Se Dilli,3.8,281,700.0,1,0,"['North Indian', 'Mughlai']",Brookefield
Dil Se Punjabi,3.0,106,550.0,1,0,"['North Indian', 'Mughlai', 'Chinese']",Malleshwaram
Diletto,3.5,16,800.0,0,0,"['North Indian', 'Chinese']",Bannerghatta Road
Dilish Kitchens,3.7,28,500.0,0,0,"['North Indian', 'Chinese']",Bannerghatta Road
Dilli 6,3.2,26,450.0,0,0,"['North Indian', 'Chinese']",Electronic City
Dilli Darbar,3.4,372,500.0,1,0,"['North Indian', 'Chinese', 'Biryani']",Brookefield
Dilli Dil Se,3.6,20,400.0,1,0,['North Indian'],Brookefield
Dilli Dil Se..,3.8,103,400.0,1,0,['North Indian'],Kalyan Nagar
Dilli Galli,3.6,43,200.0,1,0,['North Indian'],Whitefield
Dilli Highway,3.0,25,400.0,0,0,['North Indian'],Kalyan Nagar
Dilli in a Box,3.7,7,400.0,1,0,"['Fast Food', 'North Indian']","Byresandra,Tavarekere,Madiwala"
Dilli6 Paratha,3.0,4,200.0,1,0,"['North Indian', 'Chinese']",HSR
DilliBite,3.5,33,600.0,1,0,"['North Indian', 'Chinese']",Indiranagar
Dindigul Thalappakatti,2.8,40,800.0,1,0,"['Biryani', 'Chinese', 'North Indian', 'South Indian']",Brigade Road
Dindigul Time Pass Restaurant,3.2,115,700.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Biryani']","Byresandra,Tavarekere,Madiwala"
Dine @ 9 Paratha Corner,3.6,33,300.0,0,0,"['North Indian', 'Chinese']",Old Airport Road
Dine Garden Family Restaurant,3.5,60,400.0,1,1,"['Biryani', 'South Indian', 'North Indian', 'Chinese']",Electronic City
Dine In,3.5,8,400.0,0,0,"['Kerala', 'South Indian', 'North Indian', 'Chinese']",Lavelle Road
Dine in Restaurant,3.4,7,500.0,0,0,"['South Indian', 'North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Dine One One Restaurant,3.6,15,500.0,1,0,"['South Indian', 'Continental', 'North Indian']",Bannerghatta Road
Dinemaster Gogo's,3.4,5,300.0,1,0,"['Chinese', 'Rolls', 'Beverages']",HSR
Dinepost 9,3.6,22,450.0,1,0,"['North Indian', 'Chinese', 'Biryani']",Whitefield
DinePost9,3.8,798,450.0,1,0,"['North Indian', 'South Indian', 'Chinese', 'Continental']",Bellandur
Dining Hut,3.5,10,400.0,1,0,"['North Indian', 'Chinese', 'South Indian']",Banashankari
Dipd N Chocolate,2.8,40,300.0,1,0,"['Cafe', 'Desserts']","Byresandra,Tavarekere,Madiwala"
District 6 Pub Brewery & Kitchen,4.3,2316,1800.0,0,0,"['German', 'European', 'Pizza', 'American', 'North Indian', 'Chinese']",Malleshwaram
Dive,4.3,758,1300.0,0,1,"['Continental', 'Finger Food']",Marathahalli
Divina - Eden Park Restaurants,4.0,147,400.0,0,0,['Desserts'],Basavanagudi
Diya's Findish,3.3,6,500.0,1,0,"['North Indian', 'Chinese', 'Bengali']",Bannerghatta Road
Django,4.0,209,800.0,1,1,"['Cafe', 'Italian', 'Pizza', 'Burger', 'Beverages']",Indiranagar
Dock Frost'd,4.6,110,400.0,1,0,"['Beverages', 'Desserts']",Brookefield
Doctor Juice,3.9,42,300.0,1,0,"['Juices', 'Healthy Food']",Kalyan Nagar
Dodda Mane Baaduta,3.5,15,250.0,1,0,"['North Indian', 'South Indian', 'Chinese', 'Biryani']",Banashankari
Dodda Mane Donne Biryani,3.1,19,400.0,0,1,"['Biryani', 'Beverages', 'South Indian']",Brookefield
Doff Pub and Lounge,4.1,1341,1500.0,0,1,"['Continental', 'American', 'Pizza', 'North Indian', 'Chinese', 'Finger Food', 'Asian', 'Thai']",Indiranagar
Dolci Desserts,4.3,652,750.0,1,0,"['Cafe', 'Desserts']",Brigade Road
Dolphin Bar,3.8,61,1000.0,0,0,"['Chinese', 'Finger Food', 'North Indian', 'Seafood']",Frazer Town
Domino's Pizza,2.4,172,400.0,1,0,"['Pizza', 'Fast Food']",Marathahalli
Doner Bel,3.4,64,400.0,0,0,"['Turkish', 'Chinese']",New BEL Road
Donne Biriyani Angadi Mane,3.4,83,250.0,1,0,"['Biryani', 'Chinese']",Malleshwaram
Donne Biriyani House,3.1,129,300.0,1,0,['Biryani'],Sarjapur Road
Donne Biriyani Mane,3.8,161,400.0,1,0,"['Biryani', 'Kebab']",Indiranagar
Donne Biryani,3.2,10,200.0,0,0,['Biryani'],Basavanagudi
Donne Biryani & Egg Rice Adda,3.3,8,200.0,0,0,"['Kebab', 'Biryani']",New BEL Road
Donne Biryani & Kabab Corner,3.3,12,200.0,1,0,"['Chinese', 'Biryani']",Banashankari
Donne Biryani Angadi Mane,3.1,8,250.0,0,0,"['Biryani', 'South Indian']",Indiranagar
Donne Biryani Hatti,3.6,27,300.0,1,0,['Biryani'],Brigade Road
Donne Biryani House,3.7,70,350.0,1,0,"['South Indian', 'Biryani']",HSR
Donne Biryani Kuteera,3.7,297,200.0,1,0,['Biryani'],Kalyan Nagar
Donne Biryani Mane,3.2,7,300.0,1,0,['Biryani'],Brigade Road
Donut Cafe,3.9,163,250.0,1,0,"['Desserts', 'Fast Food']",Electronic City
Doof,4.0,371,450.0,1,0,"['Fast Food', 'Beverages']",Electronic City
Dosa Bazaar,3.9,112,200.0,1,0,"['Street Food', 'South Indian']","Byresandra,Tavarekere,Madiwala"
Dosa Cafe,3.4,7,80.0,0,0,['South Indian'],Rajajinagar
Dosa Corner,2.8,40,200.0,1,0,['South Indian'],Bellandur
Dosa Plaza,3.8,139,200.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Beverages']","Byresandra,Tavarekere,Madiwala"
Dosa Time,3.8,106,200.0,1,0,['South Indian'],Bellandur
Dosalicious,3.3,7,150.0,1,0,['South Indian'],"Byresandra,Tavarekere,Madiwala"
Dose Manjanna,2.8,40,100.0,0,0,['South Indian'],Basavanagudi
Dot.yum - Aloft Hotel,3.9,276,2000.0,0,1,"['Italian', 'North Indian', 'Continental', 'BBQ']",Whitefield
Double Blend,3.6,11,200.0,1,0,"['Beverages', 'Juices', 'Ice Cream']","Byresandra,Tavarekere,Madiwala"
Double Decker,4.3,2651,1300.0,0,1,"['Continental', 'North Indian']",Brigade Road
Downtown,3.7,293,1000.0,0,0,"['North Indian', 'Continental']",Brigade Road
Dr. Bubbles,4.2,95,400.0,1,0,"['Beverages', 'Desserts']",Basavanagudi
Dr. Harry's Chick Blast,3.5,26,500.0,1,0,['Continental'],Kalyan Nagar
Dr. Shawarma,3.5,4,200.0,1,0,"['North Indian', 'Rolls', 'Street Food']",HSR
Dr. Sheesha,4.1,1445,800.0,0,1,"['Cafe', 'Chinese', 'Continental', 'Italian']",Jayanagar
Draggers Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつｩ,4.1,274,900.0,1,0,"['Cafe', 'Continental', 'North Indian']",Kalyan Nagar
Draggers Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつｩ,4.0,277,900.0,1,0,"['Cafe', 'Continental', 'North Indian']",Kammanahalli
Dragon Box,3.0,12,450.0,1,0,"['Chinese', 'Momos']",Brookefield
Dragon's Kitchen,3.1,248,500.0,1,0,['Chinese'],"Byresandra,Tavarekere,Madiwala"
Drava,4.3,114,1500.0,0,1,"['Pizza', 'Continental', 'North Indian', 'Asian']",Koramangala 4th Block
Dream a Dozen,4.3,132,300.0,1,0,"['Bakery', 'Desserts']",Bannerghatta Road
Dream Coffee House,3.2,6,300.0,0,0,"['Cafe', 'Bakery']",Malleshwaram
